sp	POS	Mean_rho	len	num	spAbbr	spAbbr2	cMmbAvgREC	cMAvgREC
Pan_troglodytes_schweinfurthii	1210001	34.93769299	10147	17	PTS	PTS (N=5191)	4.34328391531067	0.0440713018886574
Pan_troglodytes_schweinfurthii	1220001	33.34160652	10039	23	PTS	PTS (N=5191)	4.18945686671507	0.0420579574849526
Pan_troglodytes_schweinfurthii	1230001	132.00653606	8221	14	PTS	PTS (N=5191)	20.2550090980681	0.166516429795217
Pan_troglodytes_schweinfurthii	1240001	105.27513697	12664	31	PTS	PTS (N=5191)	10.4861621506874	0.132796757476305
Pan_troglodytes_schweinfurthii	1250001	25.70913586	12933	19	PTS	PTS (N=5191)	2.50755147803393	0.0324301632654128
Pan_troglodytes_schweinfurthii	1260001	50.42506346	9441	13	PTS	PTS (N=5191)	6.73736555042651	0.0636074681615767
Pan_troglodytes_schweinfurthii	1270001	81.67504971	11328	8	PTS	PTS (N=5191)	9.09489779307115	0.10302700219991
Pan_troglodytes_schweinfurthii	1280001	39.34542255	10161	24	PTS	PTS (N=5191)	4.88449217484279	0.0496313249885776
Pan_troglodytes_schweinfurthii	1290001	167.31029608	12456	53	PTS	PTS (N=5191)	16.9436013184837	0.211049498023033
Pan_troglodytes_schweinfurthii	1300001	181.68274199	17377	49	PTS	PTS (N=5191)	13.1886556865143	0.22917926986456
Pan_troglodytes_schweinfurthii	1380001	20.91033061	4201	8	PTS	PTS (N=5191)	6.27870203791533	0.0263768272612823
Pan_troglodytes_schweinfurthii	1390001	44.71537854	10177	15	PTS	PTS (N=5191)	5.54241182891605	0.0564051251828787
Pan_troglodytes_schweinfurthii	1400001	44.19831683	11245	24	PTS	PTS (N=5191)	4.9580160322119	0.0557528902822228
Pan_troglodytes_schweinfurthii	1410001	92.91956353	9842	26	PTS	PTS (N=5191)	11.9092786313377	0.117211120289626
Pan_troglodytes_schweinfurthii	1420001	55.68003991	9777	24	PTS	PTS (N=5191)	7.18382225790705	0.0702362302155573
Pan_troglodytes_schweinfurthii	1430001	110.73334636	9822	13	PTS	PTS (N=5191)	14.2213279141273	0.139681882772559
Pan_troglodytes_schweinfurthii	1440001	32.8335329	18794	15	PTS	PTS (N=5191)	2.20373844798955	0.0414170603915157
Pan_troglodytes_schweinfurthii	1450001	32.04961132	8016	20	PTS	PTS (N=5191)	5.04343832427889	0.0404282016074196
Pan_troglodytes_schweinfurthii	1460001	114.4751285	9538	36	PTS	PTS (N=5191)	15.1396375255993	0.144401862719166
Pan_troglodytes_schweinfurthii	1470001	3.41857447	10476	14	PTS	PTS (N=5191)	0.411633973200635	0.00431227750324985
Pan_troglodytes_schweinfurthii	1480001	13.92863483	10013	27	PTS	PTS (N=5191)	1.75471259003403	0.0175699371640107
Pan_troglodytes_schweinfurthii	1490001	51.55165778	9877	18	PTS	PTS (N=5191)	6.58383953908024	0.0650285831274955
Pan_troglodytes_schweinfurthii	1500001	43.4820954	9892	25	PTS	PTS (N=5191)	5.54482715360459	0.0548494302034566
Pan_troglodytes_schweinfurthii	1510001	104.49015742	10240	23	PTS	PTS (N=5191)	12.8717347794648	0.13180656414172
Pan_troglodytes_schweinfurthii	1520001	7.4572962	9840	34	PTS	PTS (N=5191)	0.955978116207065	0.00940682466347752
Pan_troglodytes_schweinfurthii	1530001	81.03854722	10182	31	PTS	PTS (N=5191)	10.0396878448627	0.102224101636393
Pan_troglodytes_schweinfurthii	1540001	68.36496961	10091	47	PTS	PTS (N=5191)	8.54596430826438	0.0862373258346958
Pan_troglodytes_schweinfurthii	1550001	80.13695329	8441	37	PTS	PTS (N=5191)	11.9756910238582	0.101086807932387
Pan_troglodytes_schweinfurthii	1560001	176.04885638	10268	25	PTS	PTS (N=5191)	21.6276336267347	0.222072542079312
Pan_troglodytes_schweinfurthii	1570001	16.28117829	10314	28	PTS	PTS (N=5191)	1.99122511282496	0.0205374958136766
Pan_troglodytes_schweinfurthii	1580001	87.41813925	7223	33	PTS	PTS (N=5191)	15.2667150246314	0.110271482622913
Pan_troglodytes_schweinfurthii	1590001	47.1231736	9917	76	PTS	PTS (N=5191)	5.99398806268737	0.0594423796176706
Pan_troglodytes_schweinfurthii	1600001	62.42604356	9935	30	PTS	PTS (N=5191)	7.9261008772922	0.078745812215898
Pan_troglodytes_schweinfurthii	1610001	58.95165376	10016	19	PTS	PTS (N=5191)	7.42443368850276	0.0743631278240437
Pan_troglodytes_schweinfurthii	1620001	110.47600804	9838	35	PTS	PTS (N=5191)	14.1652032543669	0.139357269616461
Pan_troglodytes_schweinfurthii	1630001	85.66741764	9191	15	PTS	PTS (N=5191)	11.7574885744869	0.108063077488109
Pan_troglodytes_schweinfurthii	1640001	3.18486865	8013	10	PTS	PTS (N=5191)	0.501369647908455	0.00401747498869045
Pan_troglodytes_schweinfurthii	1650001	69.58192967	10624	12	PTS	PTS (N=5191)	8.26171220466986	0.0877724304624126
Pan_troglodytes_schweinfurthii	1660001	75.21414466	10501	28	PTS	PTS (N=5191)	9.03504912720218	0.0948770508847501
Pan_troglodytes_schweinfurthii	1670001	19.02708944	10090	12	PTS	PTS (N=5191)	2.37871739892264	0.0240012585551295
Pan_troglodytes_schweinfurthii	1680001	39.63418759	9698	22	PTS	PTS (N=5191)	5.15524650600099	0.0499955806151976
Pan_troglodytes_schweinfurthii	1690001	1.15148332	2806	1	PTS	PTS (N=5191)	0.517644543399385	0.00145251058877868
Pan_troglodytes_schweinfurthii	1870001	49.52548191	6700	8	PTS	PTS (N=5191)	9.32428551124015	0.062472712925309
Pan_troglodytes_schweinfurthii	1880001	47.04760323	9006	34	PTS	PTS (N=5191)	6.58972387463989	0.0593470532150069
Pan_troglodytes_schweinfurthii	1890001	84.96915214	13964	27	PTS	PTS (N=5191)	7.67561354052644	0.107182267479911
Pan_troglodytes_schweinfurthii	1900001	122.03252468	10739	29	PTS	PTS (N=5191)	14.3341983484873	0.153934956064405
Pan_troglodytes_schweinfurthii	1910001	83.95206768	7846	13	PTS	PTS (N=5191)	13.4972331200223	0.105899291059695
Pan_troglodytes_schweinfurthii	1920001	66.04683738	10969	22	PTS	PTS (N=5191)	7.59532996563061	0.0833131743930022
Pan_troglodytes_schweinfurthii	1930001	77.56902966	9791	36	PTS	PTS (N=5191)	9.99362304289849	0.0978475632130191
Pan_troglodytes_schweinfurthii	1940001	30.80536273	9702	22	PTS	PTS (N=5191)	4.00522310123344	0.0388586745281668
Pan_troglodytes_schweinfurthii	2140001	12.79615376	10553	39	PTS	PTS (N=5191)	1.52955524501853	0.0161413965006806
Pan_troglodytes_schweinfurthii	2150001	42.67764967	10019	41	PTS	PTS (N=5191)	5.37325898095858	0.053834681730224
Pan_troglodytes_schweinfurthii	2160001	6.41326333	9766	16	PTS	PTS (N=5191)	0.828369324986225	0.00808985482781547
Pan_troglodytes_schweinfurthii	2170001	112.8062025	9700	45	PTS	PTS (N=5191)	14.669756357155	0.142296636664404
Pan_troglodytes_schweinfurthii	2180001	85.89672758	8955	22	PTS	PTS (N=5191)	12.0996465580019	0.108352334926907
Pan_troglodytes_schweinfurthii	2190001	78.03729081	10015	18	PTS	PTS (N=5191)	9.82908036303914	0.0984382398358369
Pan_troglodytes_schweinfurthii	2200001	85.0398123	12642	34	PTS	PTS (N=5191)	8.48531878007928	0.107271400017762
Pan_troglodytes_schweinfurthii	2210001	66.78510468	8241	38	PTS	PTS (N=5191)	10.222599647802	0.0842444436975363
Pan_troglodytes_schweinfurthii	2220001	12.86202422	10233	27	PTS	PTS (N=5191)	1.58550641924395	0.0162244871881234
Pan_troglodytes_schweinfurthii	2230001	26.7003363	9880	38	PTS	PTS (N=5191)	3.40895636832232	0.0336804889190246
Pan_troglodytes_schweinfurthii	2240001	19.38812044	9900	18	PTS	PTS (N=5191)	2.47037094110102	0.0244566723169001
Pan_troglodytes_schweinfurthii	2250001	30.36706384	10430	16	PTS	PTS (N=5191)	3.67265513599931	0.0383057930684728
Pan_troglodytes_schweinfurthii	2260001	14.97297877	9308	35	PTS	PTS (N=5191)	2.02914690495788	0.0188872993913479
Pan_troglodytes_schweinfurthii	2270001	5.5997206	8039	11	PTS	PTS (N=5191)	0.878670377596356	0.0070636311654971
Pan_troglodytes_schweinfurthii	2280001	4.59408943	7954	25	PTS	PTS (N=5191)	0.728577095674881	0.005795102218998
Pan_troglodytes_schweinfurthii	2290001	159.25923692	17797	44	PTS	PTS (N=5191)	11.2880645915156	0.200893685535203
Pan_troglodytes_schweinfurthii	2300001	21.64322579	7747	18	PTS	PTS (N=5191)	3.52411514597708	0.0273013200358844
Pan_troglodytes_schweinfurthii	2320001	48.76465839	9625	42	PTS	PTS (N=5191)	6.39096006508358	0.0615129906264294
Pan_troglodytes_schweinfurthii	2330001	16.69121121	9997	23	PTS	PTS (N=5191)	2.10610401660028	0.021054721853953
Pan_troglodytes_schweinfurthii	2340001	4.7323228	10048	22	PTS	PTS (N=5191)	0.594095674443436	0.00596947333680765
Pan_troglodytes_schweinfurthii	2350001	22.93145188	9965	15	PTS	PTS (N=5191)	2.90279191785323	0.0289263214614074
Pan_troglodytes_schweinfurthii	2360001	10.84370135	9966	39	PTS	PTS (N=5191)	1.37251886027706	0.0136785229615212
Pan_troglodytes_schweinfurthii	2370001	138.56026095	10416	39	PTS	PTS (N=5191)	16.7802867162873	0.174783466436849
Pan_troglodytes_schweinfurthii	2380001	24.96089214	11151	35	PTS	PTS (N=5191)	2.82363101505271	0.0314863094488528
Pan_troglodytes_schweinfurthii	2390001	87.66406171	13216	31	PTS	PTS (N=5191)	8.36725904361793	0.110581695520455
Pan_troglodytes_schweinfurthii	2400001	69.24613943	9977	24	PTS	PTS (N=5191)	8.75502215521564	0.0873488560425865
Pan_troglodytes_schweinfurthii	2410001	20.19551828	8007	31	PTS	PTS (N=5191)	3.18160917414654	0.0254751446573914
Pan_troglodytes_schweinfurthii	2420001	72.50997893	10949	26	PTS	PTS (N=5191)	8.35381741589327	0.0914659468866154
Pan_troglodytes_schweinfurthii	2430001	157.19566443	21098	58	PTS	PTS (N=5191)	9.39855162942176	0.19829064227754
Pan_troglodytes_schweinfurthii	2440001	95.91796173	10064	40	PTS	PTS (N=5191)	12.0223943432821	0.120993376670791
Pan_troglodytes_schweinfurthii	2450001	46.103412	10053	37	PTS	PTS (N=5191)	5.78494242359546	0.0581560261844052
Pan_troglodytes_schweinfurthii	2460001	51.82225941	9557	45	PTS	PTS (N=5191)	6.84000491398498	0.0653699269629545
Pan_troglodytes_schweinfurthii	2470001	38.5331685	7760	47	PTS	PTS (N=5191)	6.26375346652815	0.0486067269002584
Pan_troglodytes_schweinfurthii	2480001	127.60678209	10001	41	PTS	PTS (N=5191)	16.0950372271824	0.160966467309051
Pan_troglodytes_schweinfurthii	2490001	34.34669825	10058	20	PTS	PTS (N=5191)	4.30759653688628	0.0433258059680022
Pan_troglodytes_schweinfurthii	2500001	105.76533126	10190	19	PTS	PTS (N=5191)	13.0927479022942	0.133415101124378
Pan_troglodytes_schweinfurthii	2510001	11.36102279	9611	16	PTS	PTS (N=5191)	1.49111283864942	0.0143310854922595
Pan_troglodytes_schweinfurthii	2520001	19.00075736	9745	15	PTS	PTS (N=5191)	2.45952207225766	0.0239680425941509
Pan_troglodytes_schweinfurthii	2530001	28.48555391	9984	11	PTS	PTS (N=5191)	3.59899921803409	0.0359324081928523
Pan_troglodytes_schweinfurthii	2540001	59.98980419	9967	20	PTS	PTS (N=5191)	7.59232240383655	0.0756726773990389
Pan_troglodytes_schweinfurthii	2550001	59.23698665	9970	30	PTS	PTS (N=5191)	7.49478977418643	0.0747230540486388
Pan_troglodytes_schweinfurthii	2560001	19.67650198	9950	24	PTS	PTS (N=5191)	2.49451700369704	0.0248204441867856
Pan_troglodytes_schweinfurthii	2570001	108.85043976	10310	33	PTS	PTS (N=5191)	13.3178211543728	0.137306736101584
Pan_troglodytes_schweinfurthii	2580001	54.18249822	9981	34	PTS	PTS (N=5191)	6.84772995936799	0.0683471927244519
Pan_troglodytes_schweinfurthii	2590001	26.31007976	10069	19	PTS	PTS (N=5191)	3.2960779930113	0.0331882093116308
Pan_troglodytes_schweinfurthii	2600001	80.1427374	9993	16	PTS	PTS (N=5191)	10.1164919600791	0.10109410415707
Pan_troglodytes_schweinfurthii	2610001	68.91569471	9992	40	PTS	PTS (N=5191)	8.70016258994897	0.0869320245987702
Pan_troglodytes_schweinfurthii	2620001	19.12468168	9979	39	PTS	PTS (N=5191)	2.4175131685886	0.0241243639093457
Pan_troglodytes_schweinfurthii	2630001	90.30481127	12912	38	PTS	PTS (N=5191)	8.82224324159626	0.113912804735491
Pan_troglodytes_schweinfurthii	2640001	16.34489117	9978	31	PTS	PTS (N=5191)	2.06633241875906	0.0206178648743779
Pan_troglodytes_schweinfurthii	2650001	19.89641062	9613	0	PTS	PTS (N=5191)	2.61082311293817	0.0250978425846746
Pan_troglodytes_schweinfurthii	2660001	20.75328298	10027	0	PTS	PTS (N=5191)	2.61082311293817	0.026178723353431
Pan_troglodytes_schweinfurthii	2670001	20.6663539	9985	0	PTS	PTS (N=5191)	2.61082311293817	0.0260690687826876
Pan_troglodytes_schweinfurthii	2680001	20.87710076	10268	8	PTS	PTS (N=5191)	2.56475557813962	0.0263349102763376
Pan_troglodytes_schweinfurthii	2690001	20.32573488	10032	0	PTS	PTS (N=5191)	2.55576188356648	0.0256394032159389
Pan_troglodytes_schweinfurthii	2700001	22.6429999	11178	1	PTS	PTS (N=5191)	2.55523892795666	0.0285624607366996
Pan_troglodytes_schweinfurthii	2710001	20.2774131	10017	0	PTS	PTS (N=5191)	2.55350393166327	0.0255784488834709
Pan_troglodytes_schweinfurthii	2720001	21.477823	10610	0	PTS	PTS (N=5191)	2.55350393166327	0.0270926767149473
Pan_troglodytes_schweinfurthii	2730001	20.15220103	9975	1	PTS	PTS (N=5191)	2.5484213701657	0.0254205031674028
Pan_troglodytes_schweinfurthii	2740001	20.01740268	9924	0	PTS	PTS (N=5191)	2.54438382425531	0.0252504650719097
Pan_troglodytes_schweinfurthii	2750001	660.9131562	327660	0	PTS	PTS (N=5191)	2.54438382425531	0.833692803855495
Pan_troglodytes_troglodytes	290001	36.24617944	6803	21	PTT	PTT (N=6765)	3.4714083924414	0.0236159912937789
Pan_troglodytes_troglodytes	300001	51.34108721	10098	45	PTT	PTT (N=6765)	3.31263540089894	0.0334509922782775
Pan_troglodytes_troglodytes	310001	109.82218635	9581	30	PTT	PTT (N=6765)	7.46832466016158	0.0715540185690081
Pan_troglodytes_troglodytes	320001	277.88395639	7493	29	PTT	PTT (N=6765)	24.1630462319565	0.18105370541605
Pan_troglodytes_troglodytes	330001	426.31441128	12057	45	PTT	PTT (N=6765)	23.0374654513866	0.277762720947368
Pan_troglodytes_troglodytes	340001	153.09871602	12628	14	PTT	PTT (N=6765)	7.89916015367724	0.0997505944206362
Pan_troglodytes_troglodytes	350001	203.1746202	10173	63	PTT	PTT (N=6765)	13.012608268783	0.13237726391833
Pan_troglodytes_troglodytes	360001	316.57594761	12378	40	PTT	PTT (N=6765)	16.6636978035678	0.206263251412562
Pan_troglodytes_troglodytes	370001	154.47139594	9024	29	PTT	PTT (N=6765)	11.153031492268	0.100644956186227
Pan_troglodytes_troglodytes	380001	40.48157707	11454	28	PTT	PTT (N=6765)	2.30273620052226	0.0263755404407819
Pan_troglodytes_troglodytes	390001	117.21920161	10090	33	PTT	PTT (N=6765)	7.56922711932161	0.0763735016339551
Pan_troglodytes_troglodytes	400001	37.28783716	3616	19	PTT	PTT (N=6765)	6.7186607949895	0.024294677434682
Pan_troglodytes_troglodytes	410001	401.10627987	13670	34	PTT	PTT (N=6765)	19.1176669227568	0.261338506834086
Pan_troglodytes_troglodytes	420001	420.88429089	17785	36	PTT	PTT (N=6765)	15.4188786621568	0.274224757006459
Pan_troglodytes_troglodytes	430001	151.7507469	15752	26	PTT	PTT (N=6765)	6.27681137860069	0.098872332835718
Pan_troglodytes_troglodytes	440001	123.39822804	15688	31	PTT	PTT (N=6765)	5.12489871429809	0.0803994110299085
Pan_troglodytes_troglodytes	450001	90.70353402	10404	39	PTT	PTT (N=6765)	5.68025468925323	0.0590973697869906
Pan_troglodytes_troglodytes	460001	268.77441636	10189	27	PTT	PTT (N=6765)	17.1870091877107	0.175118436613585
Pan_troglodytes_troglodytes	470001	205.03678484	12746	29	PTT	PTT (N=6765)	10.4809780840178	0.133590546658891
Pan_troglodytes_troglodytes	480001	160.14575474	8746	34	PTT	PTT (N=6765)	11.9302598066401	0.104342052268874
Pan_troglodytes_troglodytes	490001	360.352394	8979	65	PTT	PTT (N=6765)	26.1482954838185	0.234785545149207
Pan_troglodytes_troglodytes	500001	387.49805789	10122	51	PTT	PTT (N=6765)	24.9429112318658	0.252472147488945
Pan_troglodytes_troglodytes	510001	326.80352917	10712	28	PTT	PTT (N=6765)	19.8774247377969	0.21292697379128
Pan_troglodytes_troglodytes	520001	359.26141154	6299	27	PTT	PTT (N=6765)	37.1606162494903	0.234074721755539
Pan_troglodytes_troglodytes	530001	176.40525044	11198	32	PTT	PTT (N=6765)	10.2639608743369	0.114935833870824
Pan_troglodytes_troglodytes	540001	56.55132409	4867	9	PTT	PTT (N=6765)	7.57051415112084	0.0368456923735051
Pan_troglodytes_troglodytes	570001	70.22034176	9461	29	PTT	PTT (N=6765)	4.83581680619363	0.045751662803398
Pan_troglodytes_troglodytes	580001	95.72666291	10402	27	PTT	PTT (N=6765)	5.99597776768759	0.0623701607394863
Pan_troglodytes_troglodytes	590001	182.89338772	7643	28	PTT	PTT (N=6765)	15.5911478053721	0.119163142676459
Pan_troglodytes_troglodytes	600001	155.64785092	9204	19	PTT	PTT (N=6765)	11.0181952099477	0.101411468712359
Pan_troglodytes_troglodytes	610001	198.96356094	9488	18	PTT	PTT (N=6765)	13.6628975861466	0.129633572297359
Pan_troglodytes_troglodytes	620001	768.32019099	11271	62	PTT	PTT (N=6765)	44.4143939572484	0.500594634292147
Pan_troglodytes_troglodytes	630001	556.4249556	10269	76	PTT	PTT (N=6765)	35.3038760668594	0.362535503330579
Pan_troglodytes_troglodytes	640001	314.41006289	9716	47	PTT	PTT (N=6765)	21.083993576342	0.204852081587739
Pan_troglodytes_troglodytes	650001	402.05445775	11281	54	PTT	PTT (N=6765)	23.2210164629811	0.26195628671889
Pan_troglodytes_troglodytes	660001	71.66319437	3344	3	PTT	PTT (N=6765)	13.9628424594975	0.0466917451845596
Pan_troglodytes_troglodytes	710001	220.65619902	8824	39	PTT	PTT (N=6765)	16.2927568903614	0.143767286800549
Pan_troglodytes_troglodytes	720001	351.3755388	9296	41	PTT	PTT (N=6765)	24.6274447493828	0.228936726390263
Pan_troglodytes_troglodytes	730001	241.19665182	8790	75	PTT	PTT (N=6765)	17.8783050696351	0.157150301562093
Pan_troglodytes_troglodytes	740001	98.31273806	7908	43	PTT	PTT (N=6765)	8.10003834600581	0.064055103240214
Pan_troglodytes_troglodytes	750001	125.08430995	9758	43	PTT	PTT (N=6765)	8.35191310442201	0.08149796807295
Pan_troglodytes_troglodytes	760001	54.08471145	10569	20	PTT	PTT (N=6765)	3.33414561350993	0.0352385849891864
Pan_troglodytes_troglodytes	770001	152.24970963	15232	67	PTT	PTT (N=6765)	6.5124362627361	0.0991974291539963
Pan_troglodytes_troglodytes	780001	266.90020895	9963	42	PTT	PTT (N=6765)	17.4543117007909	0.173897307474979
Pan_troglodytes_troglodytes	790001	113.74877718	11259	9	PTT	PTT (N=6765)	6.58249990304394	0.0741123664083717
Pan_troglodytes_troglodytes	800001	107.23621836	11353	5	PTT	PTT (N=6765)	6.15424521164156	0.0698691458877666
Pan_troglodytes_troglodytes	810001	0	59153	1	PTT	PTT (N=6765)	0	0
Pan_troglodytes_troglodytes	820001	147.70938524	9837	9	PTT	PTT (N=6765)	9.78338992754557	0.0962392067172657
Pan_troglodytes_troglodytes	830001	331.29673064	10118	45	PTT	PTT (N=6765)	21.3337115594483	0.215854493558498
Pan_troglodytes_troglodytes	840001	442.55375488	10017	62	PTT	PTT (N=6765)	28.7854020728367	0.288343372563606
Pan_troglodytes_troglodytes	850001	357.66520284	22766	47	PTT	PTT (N=6765)	10.2360854383471	0.233034721089409
Pan_troglodytes_troglodytes	860001	317.35436569	15693	47	PTT	PTT (N=6765)	13.1759654157135	0.206770425268792
Pan_troglodytes_troglodytes	870001	166.38469716	9274	27	PTT	PTT (N=6765)	11.6893465156423	0.108406999586067
Pan_troglodytes_troglodytes	880001	131.57962706	7369	38	PTT	PTT (N=6765)	11.6338654981454	0.0857299548558332
Pan_troglodytes_troglodytes	890001	239.2759322	9842	46	PTT	PTT (N=6765)	15.84016131463	0.155898867658589
Pan_troglodytes_troglodytes	900001	307.61477194	10286	43	PTT	PTT (N=6765)	19.4851884660586	0.200424648561879
Pan_troglodytes_troglodytes	910001	135.54611617	9468	61	PTT	PTT (N=6765)	9.32766140597397	0.0883142981917616
Pan_troglodytes_troglodytes	920001	103.86118372	10402	22	PTT	PTT (N=6765)	6.50549522546639	0.0676701613353014
Pan_troglodytes_troglodytes	930001	197.91542789	8682	29	PTT	PTT (N=6765)	14.8526453803456	0.12895066719216
Pan_troglodytes_troglodytes	940001	208.92719516	9165	38	PTT	PTT (N=6765)	14.8527355475733	0.136125321293509
Pan_troglodytes_troglodytes	950001	178.61076425	9802	56	PTT	PTT (N=6765)	11.8723550094883	0.116372823803004
Pan_troglodytes_troglodytes	960001	545.9938348	11816	54	PTT	PTT (N=6765)	30.1065644991531	0.355739166121993
Pan_troglodytes_troglodytes	970001	490.44710696	10614	48	PTT	PTT (N=6765)	30.1062759280372	0.319548012700187
Pan_troglodytes_troglodytes	980001	256.82347733	11461	48	PTT	PTT (N=6765)	14.6001108553794	0.167331870513503
Pan_troglodytes_troglodytes	990001	122.85959072	11506	28	PTT	PTT (N=6765)	6.95710628880653	0.0800484649590079
Pan_troglodytes_troglodytes	1000001	330.6945234	10466	26	PTT	PTT (N=6765)	20.5868649788961	0.215462128869126
Pan_troglodytes_troglodytes	1010001	213.0230926	9574	29	PTT	PTT (N=6765)	14.4969688623449	0.13879397988809
Pan_troglodytes_troglodytes	1020001	94.50713	2351	33	PTT	PTT (N=6765)	26.1912297039487	0.0615755810339835
Pan_troglodytes_troglodytes	1030001	441.5292682	13945	40	PTT	PTT (N=6765)	20.6293204815912	0.287675874115789
Pan_troglodytes_troglodytes	1040001	224.62330842	9328	55	PTT	PTT (N=6765)	15.6895405534826	0.146352034282886
Pan_troglodytes_troglodytes	1050001	229.46469756	8815	23	PTT	PTT (N=6765)	16.9604553305475	0.149506413738776
Pan_troglodytes_troglodytes	1060001	367.65318024	9523	48	PTT	PTT (N=6765)	25.1540828253198	0.23954233074552
Pan_troglodytes_troglodytes	1070001	49.46433552	9260	19	PTT	PTT (N=6765)	3.48036775686425	0.032228205428563
Pan_troglodytes_troglodytes	1080001	105.22353987	8918	31	PTT	PTT (N=6765)	7.6875753204176	0.0685577967074842
Pan_troglodytes_troglodytes	1090001	160.49955763	10842	62	PTT	PTT (N=6765)	9.64513655433333	0.104572570522082
Pan_troglodytes_troglodytes	1100001	307.24558024	11435	66	PTT	PTT (N=6765)	17.5062618117505	0.200184103817367
Pan_troglodytes_troglodytes	1110001	401.3691226	10511	57	PTT	PTT (N=6765)	24.8796271062995	0.261509760514314
Pan_troglodytes_troglodytes	1120001	243.4565325	6376	24	PTT	PTT (N=6765)	24.8780918942996	0.158622713918054
Pan_troglodytes_troglodytes	1130001	427.37600866	11192	40	PTT	PTT (N=6765)	24.8797711454533	0.278454398659913
Pan_troglodytes_troglodytes	1140001	276.14653906	7232	20	PTT	PTT (N=6765)	24.8785537988342	0.179921701073169
Pan_troglodytes_troglodytes	1150001	335.45445984	8785	32	PTT	PTT (N=6765)	24.8791620128997	0.218563438283324
Pan_troglodytes_troglodytes	1160001	189.8006222	7855	15	PTT	PTT (N=6765)	15.7432860433141	0.123663511870232
Pan_troglodytes_troglodytes	1170001	220.69573354	10210	26	PTT	PTT (N=6765)	14.0835499795654	0.143793045291363
Pan_troglodytes_troglodytes	1180001	118.15757044	8582	6	PTT	PTT (N=6765)	8.97050693174425	0.0769848904882291
Pan_troglodytes_troglodytes	1190001	324.4177637	9150	23	PTT	PTT (N=6765)	23.1008242534469	0.211372541919039
Pan_troglodytes_troglodytes	1200001	344.70249066	10795	54	PTT	PTT (N=6765)	20.8049041194447	0.224588939969405
Pan_troglodytes_troglodytes	1210001	107.93051711	10147	19	PTT	PTT (N=6765)	6.93027616780838	0.0703215122747516
Pan_troglodytes_troglodytes	1220001	17.46280864	10039	33	PTT	PTT (N=6765)	1.13335922687465	0.0113777932785946
Pan_troglodytes_troglodytes	1230001	95.0382344	8221	17	PTT	PTT (N=6765)	7.53212736575375	0.0619216190738616
Pan_troglodytes_troglodytes	1240001	155.50238085	12664	34	PTT	PTT (N=6765)	8.00037022415529	0.101316688518703
Pan_troglodytes_troglodytes	1250001	164.85229592	12933	8	PTT	PTT (N=6765)	8.30500056492999	0.10740857230624
Pan_troglodytes_troglodytes	1260001	238.67095593	9441	28	PTT	PTT (N=6765)	16.471210552222	0.155504698823528
Pan_troglodytes_troglodytes	1270001	323.91977112	11328	16	PTT	PTT (N=6765)	18.6306565763113	0.211048077696455
Pan_troglodytes_troglodytes	1280001	292.24710009	10161	27	PTT	PTT (N=6765)	18.7394872254894	0.190411929698198
Pan_troglodytes_troglodytes	1290001	249.28367885	12456	49	PTT	PTT (N=6765)	13.0394474836769	0.162419357856679
Pan_troglodytes_troglodytes	1300001	163.74960324	17377	43	PTT	PTT (N=6765)	6.13973178256211	0.106690119185582
Pan_troglodytes_troglodytes	1380001	36.74172962	4201	15	PTT	PTT (N=6765)	5.69837281232709	0.0239388641845861
Pan_troglodytes_troglodytes	1390001	52.26163437	10177	25	PTT	PTT (N=6765)	3.3458553134718	0.0340507695252025
Pan_troglodytes_troglodytes	1400001	30.57462798	11245	22	PTT	PTT (N=6765)	1.77151839195034	0.0199207243174815
Pan_troglodytes_troglodytes	1410001	52.68182482	9842	47	PTT	PTT (N=6765)	3.4875576319994	0.0343245422141381
Pan_troglodytes_troglodytes	1420001	109.46545356	9777	36	PTT	PTT (N=6765)	7.29483393230865	0.0713215913561817
Pan_troglodytes_troglodytes	1430001	217.23619876	9822	27	PTT	PTT (N=6765)	14.410405737637	0.141539005155071
Pan_troglodytes_troglodytes	1440001	232.12266264	18794	40	PTT	PTT (N=6765)	8.04715311870776	0.151238195712994
Pan_troglodytes_troglodytes	1450001	162.15899501	8016	40	PTT	PTT (N=6765)	13.180360213786	0.105653767473709
Pan_troglodytes_troglodytes	1460001	135.39112605	9538	48	PTT	PTT (N=6765)	9.24861766238995	0.0882133152638753
Pan_troglodytes_troglodytes	1470001	35.43769077	10476	16	PTT	PTT (N=6765)	2.20401156131152	0.0230892251162995
Pan_troglodytes_troglodytes	1480001	45.11093636	10013	30	PTT	PTT (N=6765)	2.93536133609603	0.0293917730583296
Pan_troglodytes_troglodytes	1490001	102.26278969	9877	33	PTT	PTT (N=6765)	6.74584760857404	0.0666287368298858
Pan_troglodytes_troglodytes	1500001	87.50244996	9892	33	PTT	PTT (N=6765)	5.7634170786377	0.0570117217418841
Pan_troglodytes_troglodytes	1510001	114.36587399	10240	29	PTT	PTT (N=6765)	7.2768000304762	0.0745144323120762
Pan_troglodytes_troglodytes	1520001	44.08302838	9840	43	PTT	PTT (N=6765)	2.91890706118187	0.0287220454820296
Pan_troglodytes_troglodytes	1530001	192.39639078	10182	39	PTT	PTT (N=6765)	12.3114093567019	0.125354770069939
Pan_troglodytes_troglodytes	1540001	145.51316486	10091	54	PTT	PTT (N=6765)	9.3953296864878	0.0948082718663484
